user_id,signup_date,acquisition_channel,country,platform,plan_tier,age_bucket,app_version,os_version
u_205939,2026-06-12,paid_social,Saudi Arabia,Android,free,25-34,7.0.1,12
u_205940,2026-03-05,paid_social,United Arab Emirates,Android,free,18-24,7.0.1,14
u_205941,2026-06-15,organic_search,Pakistan,Android,free,18-24,7.0.1,15
u_205942,2026-04-08,organic_search,United States,Android,free,35-44,6.9.2,12
u_205943,2026-05-27,paid_social,United States,iOS,free,18-24,7.1.0,17.4
u_205944,2026-05-24,influencer,Brazil,Android,free,45+,7.0.1,14
u_205945,2026-03-04,influencer,Saudi Arabia,Web,free,18-24,6.8.0,n/a
u_205946,2026-04-22,organic_search,Nigeria,Android,free,18-24,6.9.2,15
u_205947,2026-06-17,organic_search,Pakistan,iOS,free,35-44,7.0.0,18.0
u_205948,2026-04-20,organic_search,India,Web,free,18-24,7.1.0,n/a
u_205949,2026-06-09,referral,India,Android,free,45+,6.9.0,13
u_205950,2026-05-27,organic_search,Pakistan,Android,pro_annual,35-44,7.0.1,12
u_205951,2026-05-14,organic_search,United Arab Emirates,Android,free,25-34,7.0.1,14
u_205952,2026-03-21,influencer,Pakistan,Web,free,18-24,7.1.0,n/a
u_205953,2026-05-24,paid_social,United States,iOS,pro_monthly,18-24,7.0.0,18.0
u_205954,2026-05-12,paid_search,United States,Android,free,45+,7.1.0,12
u_205955,2026-06-04,app_store_browse,United States,iOS,free,18-24,7.1.0,17.0
u_205956,2026-04-15,organic_search,India,iOS,free,25-34,7.0.1,17.0
u_205957,2026-04-24,organic_search,India,iOS,free,25-34,7.0.1,18.0
u_205958,2026-05-31,organic_search,Philippines,iOS,free,18-24,6.9.0,18.2
u_205959,2026-03-06,app_store_browse,United States,Android,free,35-44,7.1.0,12
u_205960,2026-03-02,paid_social,Turkey,iOS,free,35-44,7.0.0,16.5
u_205961,2026-03-08,app_store_browse,India,iOS,pro_annual,13-17,7.0.0,17.4
u_205962,2026-03-27,paid_social,Turkey,iOS,free,18-24,7.0.0,16.5
u_205963,2026-06-01,paid_social,India,Android,free,25-34,7.0.0,13
u_205964,2026-06-16,influencer,United Kingdom,iOS,pro_monthly,35-44,7.0.1,17.0
u_205965,2026-04-07,paid_social,Turkey,iOS,free,35-44,7.1.0,17.0
u_205966,2026-03-09,paid_search,India,iOS,free,18-24,7.1.0,18.2
u_205967,2026-06-06,organic_search,India,Web,free,35-44,7.1.0,n/a
u_205968,2026-05-25,paid_social,Saudi Arabia,Android,free,35-44,7.0.1,14
u_205969,2026-05-01,paid_social,United States,Android,free,18-24,7.0.0,15
u_205970,2026-05-13,paid_social,India,Android,free,25-34,7.0.0,15
u_205971,2026-04-04,paid_search,Pakistan,Web,free,25-34,7.1.0,n/a
u_205972,2026-05-06,paid_social,India,Android,free,13-17,6.9.0,15
u_205973,2026-06-02,paid_social,Indonesia,Android,free,13-17,7.1.0,15
u_205974,2026-04-21,paid_social,Indonesia,iOS,free,25-34,6.9.2,18.2
u_205975,2026-05-18,referral,Nigeria,Android,free,18-24,6.9.2,15
u_205976,2026-05-31,influencer,United Kingdom,Android,free,13-17,7.0.0,14
u_205977,2026-03-17,influencer,Pakistan,iOS,free,18-24,6.9.0,18.0
u_205978,2026-06-01,app_store_browse,India,iOS,free,25-34,7.0.0,18.2
u_205979,2026-04-04,paid_social,Pakistan,iOS,free,35-44,7.0.1,18.0
u_205980,2026-04-22,paid_social,Indonesia,Android,pro_annual,25-34,7.0.1,15
u_205981,2026-05-28,paid_search,Brazil,Android,free,25-34,7.0.0,14
u_205982,2026-04-06,organic_search,Philippines,Web,free,18-24,7.0.0,n/a
u_205983,2026-04-29,paid_social,India,Android,free,18-24,7.0.1,12
u_205984,2026-04-26,paid_search,Nigeria,Android,pro_monthly,13-17,7.0.1,15
u_205985,2026-04-21,paid_search,Nigeria,iOS,pro_annual,18-24,7.0.1,17.0
u_205986,2026-06-21,app_store_browse,Pakistan,Android,free,25-34,7.1.0,12
u_205987,2026-05-17,organic_search,United States,Android,free,18-24,7.0.0,14
u_205988,2026-05-23,organic_search,Pakistan,iOS,pro_annual,25-34,7.1.0,17.4
u_205989,2026-04-19,paid_social,United Kingdom,Android,free,45+,6.9.0,13
u_205990,2026-04-21,app_store_browse,Saudi Arabia,Android,free,25-34,7.1.0,15
u_205991,2026-05-01,paid_social,Nigeria,Android,free,18-24,7.1.0,14
u_205992,2026-05-22,influencer,Pakistan,Android,pro_annual,35-44,7.0.1,13
u_205993,2026-04-14,organic_search,Saudi Arabia,Android,pro_monthly,18-24,7.1.0,12
u_205994,2026-05-10,referral,United States,Android,pro_monthly,35-44,7.0.1,14
u_205995,2026-03-19,organic_search,Saudi Arabia,Android,free,35-44,7.1.0,14
u_205996,2026-03-13,app_store_browse,United States,iOS,pro_monthly,45+,6.9.2,16.5
u_205997,2026-03-30,app_store_browse,United States,Android,free,25-34,6.9.0,12
u_205998,2026-03-13,influencer,India,Android,free,25-34,6.9.0,13
u_205999,2026-06-07,organic_search,Philippines,iOS,free,35-44,7.0.1,18.0
u_206000,2026-03-09,organic_search,United States,Android,free,25-34,7.1.0,12
u_206001,2026-05-29,influencer,Brazil,Android,pro_monthly,25-34,7.1.0,15
u_206002,2026-05-20,influencer,Brazil,Android,free,45+,6.9.2,15
u_206003,2026-03-14,paid_social,United Arab Emirates,Android,free,18-24,6.9.2,15
u_206004,2026-05-02,organic_search,Germany,Android,free,25-34,7.0.0,15
u_206005,2026-03-18,app_store_browse,United States,Web,free,18-24,7.0.1,n/a
u_206006,2026-04-23,paid_social,India,iOS,free,18-24,6.9.0,16.5
u_206007,2026-04-26,organic_search,United States,Android,pro_monthly,18-24,6.9.2,12
u_206008,2026-04-08,paid_social,United Kingdom,Android,pro_monthly,18-24,7.1.0,13
u_206009,2026-05-20,paid_search,Philippines,iOS,free,18-24,6.8.0,17.0
u_206010,2026-06-12,paid_social,Pakistan,Android,free,25-34,7.0.1,13
u_206011,2026-03-08,paid_social,Indonesia,Android,free,25-34,6.9.0,15
u_206012,2026-06-18,paid_social,India,Android,free,35-44,7.1.0,14
u_206013,2026-05-19,referral,Nigeria,Android,free,35-44,6.9.2,15
u_206014,2026-04-16,paid_social,Pakistan,Web,free,13-17,7.0.1,n/a
u_206015,2026-05-26,organic_search,Philippines,Android,free,25-34,7.1.0,12
u_206016,2026-03-22,paid_social,India,iOS,free,18-24,7.1.0,17.0
u_206017,2026-05-15,influencer,Philippines,iOS,pro_monthly,18-24,7.1.0,17.4
u_206018,2026-04-15,organic_search,India,Android,free,35-44,7.1.0,12
u_206019,2026-05-07,paid_social,Germany,Android,free,35-44,7.0.0,12
u_206020,2026-06-14,paid_social,India,iOS,free,25-34,7.0.1,17.0
u_206021,2026-04-26,paid_social,India,Web,free,18-24,6.9.2,n/a
u_206022,2026-04-26,app_store_browse,United States,Android,free,13-17,7.1.0,15
u_206023,2026-03-29,paid_social,United States,iOS,free,13-17,7.0.0,17.4
u_206024,2026-04-14,influencer,India,Android,free,18-24,7.0.1,12
u_206025,2026-06-19,organic_search,India,Android,free,18-24,6.9.2,14
u_206026,2026-06-03,organic_search,Turkey,iOS,free,18-24,6.9.2,18.2
u_206027,2026-03-31,paid_social,Saudi Arabia,Android,free,13-17,6.9.2,13
u_206028,2026-03-09,paid_social,United Kingdom,Android,pro_monthly,35-44,7.0.1,12
u_206029,2026-04-22,organic_search,Nigeria,Web,free,25-34,7.1.0,n/a
u_206030,2026-05-25,influencer,United Arab Emirates,Web,free,25-34,7.0.1,n/a
u_206031,2026-04-22,paid_social,Turkey,iOS,pro_monthly,25-34,7.0.1,16.5
u_206032,2026-06-20,referral,Pakistan,iOS,pro_annual,35-44,6.9.2,18.2
u_206033,2026-06-04,paid_social,Brazil,Android,pro_monthly,45+,7.1.0,12
u_206034,2026-03-29,paid_search,Indonesia,iOS,free,45+,7.0.0,17.4
u_206035,2026-03-19,paid_social,Pakistan,iOS,free,25-34,7.0.0,18.0
u_206036,2026-05-30,paid_social,United Arab Emirates,Android,free,18-24,7.1.0,13
u_206037,2026-03-30,organic_search,Pakistan,Android,pro_annual,18-24,6.8.0,14
u_206038,2026-06-10,app_store_browse,United Arab Emirates,Android,pro_annual,18-24,7.1.0,15
u_206039,2026-03-10,paid_social,United Arab Emirates,Android,free,35-44,6.9.0,14
u_206040,2026-03-19,app_store_browse,Turkey,Android,free,25-34,7.0.0,14
u_206041,2026-05-13,organic_search,United Kingdom,Web,free,25-34,7.1.0,n/a
u_206042,2026-04-26,paid_social,Pakistan,iOS,free,45+,7.0.1,17.0
u_206043,2026-05-22,paid_search,United Kingdom,iOS,free,18-24,7.1.0,17.4
u_206044,2026-04-24,paid_social,Philippines,Android,free,18-24,6.8.0,13
u_206045,2026-05-27,paid_search,Nigeria,Android,free,25-34,6.9.2,12
u_206046,2026-03-25,paid_social,India,iOS,pro_annual,18-24,6.9.0,17.4
u_206047,2026-04-14,paid_social,United States,Web,free,18-24,7.0.1,n/a
u_206048,2026-04-06,paid_social,Pakistan,iOS,free,18-24,7.1.0,17.0
u_206049,2026-04-27,app_store_browse,India,Android,free,18-24,7.0.1,14
u_206050,2026-04-24,paid_social,Germany,Android,free,13-17,7.1.0,15
u_206051,2026-06-02,referral,United States,Android,pro_annual,45+,7.0.1,12
u_206052,2026-05-04,app_store_browse,India,Android,pro_annual,25-34,7.1.0,13
u_206053,2026-04-10,paid_search,Pakistan,iOS,pro_monthly,25-34,7.1.0,18.0
u_206054,2026-05-10,app_store_browse,Turkey,Web,pro_monthly,13-17,7.1.0,n/a
u_206055,2026-05-18,referral,United Kingdom,iOS,free,35-44,7.0.1,16.5
u_206056,2026-04-07,influencer,United States,Android,free,45+,7.0.1,12
u_206057,2026-05-13,app_store_browse,Pakistan,iOS,free,25-34,7.1.0,18.2
u_206058,2026-05-09,organic_search,Philippines,Android,free,18-24,7.0.1,14
u_206059,2026-04-19,organic_search,United States,iOS,free,18-24,7.1.0,16.5
u_206060,2026-04-02,organic_search,United Arab Emirates,iOS,free,18-24,7.1.0,18.0
u_206061,2026-05-11,organic_search,Turkey,Android,free,25-34,7.0.0,12
u_206062,2026-06-07,influencer,India,iOS,free,25-34,7.0.1,18.2
u_206063,2026-05-27,paid_social,United States,Web,free,18-24,7.0.1,n/a
u_206064,2026-04-21,influencer,United States,Android,pro_monthly,18-24,7.0.0,12
u_206065,2026-03-18,paid_social,United States,iOS,free,18-24,7.1.0,17.0
u_206066,2026-05-04,referral,United Arab Emirates,iOS,free,45+,7.1.0,17.0
u_206067,2026-04-06,influencer,Indonesia,Android,pro_monthly,18-24,7.0.0,15
u_206068,2026-06-02,influencer,Brazil,Android,free,25-34,7.1.0,15
u_206069,2026-03-05,paid_search,Pakistan,Web,pro_monthly,25-34,7.1.0,n/a
u_206070,2026-03-30,referral,Turkey,Android,free,25-34,7.0.1,15
u_206071,2026-06-07,organic_search,United States,iOS,free,25-34,7.0.1,16.5
u_206072,2026-04-16,influencer,Nigeria,iOS,free,45+,7.0.1,16.5
u_206073,2026-06-01,influencer,United States,iOS,free,18-24,6.9.0,16.5
u_206074,2026-04-01,referral,Pakistan,iOS,free,25-34,6.8.0,16.5
u_206075,2026-03-03,organic_search,Saudi Arabia,Android,free,25-34,7.1.0,14
u_206076,2026-03-11,influencer,Pakistan,Android,free,25-34,6.9.0,14
u_206077,2026-06-15,influencer,Pakistan,iOS,free,25-34,6.9.2,17.4
u_206078,2026-05-27,organic_search,Saudi Arabia,iOS,free,18-24,6.8.0,17.4
u_206079,2026-04-07,organic_search,United Arab Emirates,Android,pro_monthly,25-34,7.0.1,15
u_206080,2026-05-17,paid_social,United States,Android,free,25-34,7.0.1,13
u_206081,2026-03-28,organic_search,United States,iOS,free,18-24,6.9.2,17.4
u_206082,2026-03-02,paid_search,India,iOS,enterprise,13-17,6.9.2,18.0
u_206083,2026-05-20,referral,United States,Android,free,25-34,7.0.1,13
u_206084,2026-05-18,influencer,Germany,Android,free,25-34,7.1.0,12
u_206085,2026-04-12,app_store_browse,Pakistan,Android,free,25-34,7.1.0,14
u_206086,2026-03-26,influencer,United Arab Emirates,Android,free,18-24,7.0.0,12
u_206087,2026-05-21,organic_search,United States,iOS,pro_monthly,35-44,7.1.0,17.4
u_206088,2026-06-21,organic_search,Pakistan,Web,free,18-24,7.1.0,n/a
u_206089,2026-05-23,influencer,United States,Web,pro_annual,18-24,7.1.0,n/a
u_206090,2026-06-08,influencer,Germany,Web,pro_monthly,45+,7.1.0,n/a
u_206091,2026-03-12,paid_social,Indonesia,Android,free,18-24,7.1.0,13
u_206092,2026-04-05,paid_social,India,iOS,free,25-34,7.0.0,17.0
u_206093,2026-05-16,paid_social,Pakistan,Web,pro_monthly,25-34,7.0.0,n/a
u_206094,2026-06-13,paid_search,United States,Android,free,45+,6.9.2,12
u_206095,2026-05-01,referral,United Arab Emirates,Android,free,18-24,7.0.1,12
u_206096,2026-05-14,organic_search,United States,iOS,free,18-24,7.0.1,18.0
u_206097,2026-06-18,organic_search,United Arab Emirates,iOS,pro_annual,35-44,7.1.0,17.4
u_206098,2026-05-10,influencer,Saudi Arabia,Android,free,18-24,7.1.0,15
u_206099,2026-05-23,referral,Turkey,Android,pro_monthly,25-34,7.1.0,15
u_206100,2026-05-17,referral,United States,Android,free,35-44,7.1.0,15
u_206101,2026-03-07,paid_social,Brazil,Web,pro_monthly,18-24,6.9.2,n/a
u_206102,2026-03-09,paid_search,Nigeria,iOS,free,18-24,7.1.0,17.0
u_206103,2026-04-13,app_store_browse,United Kingdom,Android,free,18-24,6.9.0,12
u_206104,2026-05-29,paid_social,India,iOS,free,25-34,6.8.0,18.0
u_206105,2026-05-17,paid_social,India,Android,free,25-34,7.1.0,12
u_206106,2026-04-10,paid_search,Indonesia,Android,free,35-44,7.1.0,13
u_206107,2026-06-16,organic_search,United States,iOS,free,45+,7.1.0,16.5
u_206108,2026-03-07,influencer,Germany,Android,free,25-34,7.0.0,14
u_206109,2026-06-02,influencer,Indonesia,iOS,free,25-34,7.0.0,17.4
u_206110,2026-05-17,paid_social,India,iOS,free,18-24,7.0.1,17.4
u_206111,2026-05-12,app_store_browse,United States,Android,free,18-24,7.0.1,13
u_206112,2026-04-11,app_store_browse,Nigeria,Android,pro_monthly,25-34,7.1.0,14
u_206113,2026-04-11,paid_search,Pakistan,Android,free,25-34,7.0.0,14
u_206114,2026-04-16,influencer,India,Android,free,18-24,6.9.2,12
u_206115,2026-04-08,paid_social,Philippines,iOS,free,35-44,6.9.2,18.2
u_206116,2026-05-10,paid_search,Turkey,iOS,free,25-34,7.1.0,16.5
u_206117,2026-06-18,app_store_browse,Pakistan,iOS,pro_monthly,35-44,7.0.1,18.0
u_206118,2026-03-20,paid_social,Brazil,Android,free,35-44,6.8.0,15
u_206119,2026-05-02,organic_search,United Kingdom,iOS,free,25-34,7.1.0,17.0
u_206120,2026-06-11,paid_social,Brazil,iOS,free,25-34,7.1.0,17.0
u_206121,2026-03-21,organic_search,United Kingdom,iOS,free,13-17,7.1.0,17.0
u_206122,2026-03-18,paid_social,Brazil,Android,pro_annual,18-24,7.1.0,15
u_206123,2026-05-06,paid_search,United Kingdom,iOS,free,13-17,6.9.0,17.0
u_206124,2026-04-22,influencer,Philippines,iOS,free,18-24,7.0.1,18.2
u_206125,2026-06-17,app_store_browse,Brazil,Android,free,35-44,7.0.1,15
u_206126,2026-05-10,paid_social,Indonesia,Android,free,25-34,7.1.0,13
u_206127,2026-06-20,app_store_browse,Nigeria,Android,free,25-34,6.8.0,13
u_206128,2026-05-20,organic_search,Pakistan,Android,free,18-24,7.1.0,15
u_206129,2026-05-21,influencer,Saudi Arabia,Web,free,18-24,7.1.0,n/a
u_206130,2026-03-03,organic_search,United Kingdom,Android,free,45+,7.1.0,15
u_206131,2026-03-13,app_store_browse,United States,Web,free,35-44,7.0.1,n/a
u_206132,2026-05-21,paid_search,Germany,Android,free,35-44,7.0.0,12
u_206133,2026-05-01,influencer,Pakistan,Android,free,18-24,7.0.1,12
u_206134,2026-06-10,paid_search,Indonesia,Android,free,35-44,7.1.0,13
u_206135,2026-04-05,influencer,United States,iOS,free,18-24,6.9.0,17.0
u_206136,2026-06-01,organic_search,United States,Android,pro_monthly,35-44,7.1.0,13
u_206137,2026-04-19,paid_social,Pakistan,Android,free,18-24,7.0.0,12
u_206138,2026-03-10,influencer,India,iOS,free,25-34,7.1.0,17.4
u_206139,2026-03-29,referral,Philippines,iOS,free,18-24,7.1.0,17.0
u_206140,2026-03-18,influencer,Indonesia,iOS,free,18-24,7.1.0,18.2
u_206141,2026-05-08,paid_social,India,iOS,free,45+,6.9.0,17.4
u_206142,2026-05-16,app_store_browse,United States,iOS,free,35-44,7.1.0,18.0
u_206143,2026-05-31,paid_social,United States,Android,free,18-24,7.1.0,12
u_206144,2026-03-17,app_store_browse,Nigeria,Android,free,18-24,6.8.0,15
u_206145,2026-06-18,paid_social,India,Android,free,45+,7.1.0,15
u_206146,2026-03-30,influencer,United States,Web,free,13-17,7.0.1,n/a
u_206147,2026-05-29,organic_search,United States,Android,free,45+,7.0.0,14
u_206148,2026-03-26,app_store_browse,Pakistan,Web,free,35-44,7.0.0,n/a
u_206149,2026-03-07,paid_social,Philippines,iOS,free,25-34,7.1.0,16.5
u_206150,2026-05-25,paid_social,Pakistan,Web,free,25-34,7.1.0,n/a
u_206151,2026-05-04,paid_social,Brazil,Android,free,18-24,7.1.0,15
u_206152,2026-03-10,organic_search,Indonesia,Android,free,18-24,7.1.0,12
u_206153,2026-05-29,paid_social,Saudi Arabia,iOS,free,13-17,7.1.0,18.2
u_206154,2026-03-31,paid_social,Brazil,Android,pro_annual,18-24,7.0.0,14
u_206155,2026-05-29,paid_search,Nigeria,Web,enterprise,18-24,7.0.1,n/a
u_206156,2026-05-22,app_store_browse,United States,Android,free,35-44,7.1.0,13
u_206157,2026-05-06,organic_search,India,iOS,free,45+,6.9.2,16.5
u_206158,2026-04-21,influencer,United States,Web,pro_monthly,45+,7.0.1,n/a
u_206159,2026-04-06,organic_search,United States,Android,free,25-34,7.1.0,14
u_206160,2026-03-09,organic_search,India,Android,free,13-17,6.9.0,12
u_206161,2026-06-11,paid_social,India,Android,free,45+,6.9.2,14
u_206162,2026-04-20,paid_social,United Kingdom,Android,free,25-34,7.1.0,15
u_206163,2026-04-14,paid_social,United States,iOS,free,18-24,7.0.0,17.4
u_206164,2026-05-25,paid_social,India,iOS,free,35-44,7.1.0,17.4
u_206165,2026-04-20,paid_social,United States,Web,free,35-44,7.1.0,n/a
u_206166,2026-03-25,paid_social,Germany,Android,free,18-24,7.0.1,13
u_206167,2026-06-07,paid_social,United States,Web,pro_monthly,18-24,7.0.1,n/a
u_206168,2026-05-27,paid_search,Philippines,Web,free,35-44,7.1.0,n/a
u_206169,2026-06-09,app_store_browse,United Arab Emirates,iOS,pro_monthly,35-44,7.0.1,18.0
u_206170,2026-06-01,paid_social,United States,iOS,pro_annual,35-44,6.9.2,17.4
u_206171,2026-03-18,paid_search,Philippines,Android,free,18-24,7.0.1,12
u_206172,2026-05-29,app_store_browse,United States,iOS,free,18-24,7.0.0,18.2
u_206173,2026-06-07,organic_search,United Arab Emirates,Web,free,25-34,7.1.0,n/a
u_206174,2026-04-14,paid_social,United Arab Emirates,iOS,pro_annual,18-24,6.9.0,16.5
u_206175,2026-04-19,influencer,United Arab Emirates,iOS,free,18-24,7.0.1,18.2
u_206176,2026-06-12,referral,India,iOS,free,35-44,6.9.2,18.2
u_206177,2026-05-24,paid_search,United States,iOS,free,18-24,7.1.0,18.0
u_206178,2026-05-14,organic_search,Indonesia,Android,free,18-24,6.8.0,12
u_206179,2026-03-30,paid_social,Pakistan,iOS,pro_monthly,18-24,7.1.0,17.4
u_206180,2026-05-14,paid_social,United States,Android,enterprise,45+,7.0.0,12
u_206181,2026-06-19,paid_social,Turkey,iOS,pro_monthly,18-24,6.9.0,17.4
u_206182,2026-06-06,paid_social,Saudi Arabia,Android,pro_monthly,45+,7.0.0,12
u_206183,2026-04-26,paid_search,Pakistan,Android,pro_monthly,18-24,7.0.1,12
u_206184,2026-05-25,organic_search,United States,Web,free,25-34,7.0.1,n/a
u_206185,2026-04-16,organic_search,Brazil,Android,free,25-34,7.0.0,15
u_206186,2026-06-19,app_store_browse,United Arab Emirates,Android,free,35-44,7.1.0,13
u_206187,2026-06-17,influencer,United States,Android,free,18-24,6.9.0,12
u_206188,2026-06-19,organic_search,United Arab Emirates,iOS,free,25-34,6.9.2,17.0
u_206189,2026-04-05,referral,United Kingdom,Android,free,25-34,7.1.0,12
u_206190,2026-05-22,organic_search,India,Web,free,25-34,7.0.1,n/a
u_206191,2026-04-05,paid_social,United States,iOS,free,18-24,7.1.0,17.0
u_206192,2026-03-08,paid_social,Indonesia,Android,pro_monthly,18-24,7.1.0,14
u_206193,2026-05-26,paid_search,Indonesia,Android,free,18-24,7.0.0,15
u_206194,2026-06-13,influencer,Indonesia,Android,pro_monthly,18-24,7.0.1,15
u_206195,2026-06-14,paid_social,United States,Android,pro_monthly,25-34,6.9.2,13
u_206196,2026-06-03,influencer,Indonesia,iOS,free,35-44,6.9.2,16.5
u_206197,2026-06-18,influencer,India,iOS,free,45+,7.1.0,16.5
u_206198,2026-04-29,app_store_browse,Turkey,Android,pro_monthly,13-17,6.8.0,13
u_206199,2026-03-24,influencer,United States,Android,free,35-44,6.9.2,14
u_206200,2026-05-28,app_store_browse,United States,iOS,free,18-24,6.8.0,17.0
u_206201,2026-03-09,paid_search,United States,iOS,pro_annual,35-44,7.0.0,17.0
u_206202,2026-04-27,referral,Philippines,Android,free,18-24,7.0.1,13
u_206203,2026-05-21,referral,United Arab Emirates,Android,free,35-44,7.1.0,14
u_206204,2026-04-11,app_store_browse,Saudi Arabia,Android,free,35-44,6.9.2,14
u_206205,2026-06-05,organic_search,India,Android,free,35-44,7.0.1,14
u_206206,2026-06-13,influencer,Indonesia,iOS,free,18-24,7.1.0,17.0
u_206207,2026-05-08,referral,Saudi Arabia,iOS,free,18-24,7.0.0,17.0
u_206208,2026-04-27,paid_social,India,Android,free,25-34,6.9.2,12
u_206209,2026-04-16,paid_social,Pakistan,Web,pro_monthly,25-34,7.0.1,n/a
u_206210,2026-04-27,paid_social,United States,Web,free,13-17,7.0.1,n/a
u_206211,2026-05-03,referral,Turkey,iOS,free,18-24,7.1.0,16.5
u_206212,2026-03-04,paid_social,Philippines,iOS,free,35-44,7.1.0,16.5
u_206213,2026-05-27,paid_search,United Kingdom,iOS,free,25-34,7.1.0,17.4
u_206214,2026-03-30,app_store_browse,Indonesia,Android,free,45+,7.0.1,12
u_206215,2026-03-20,paid_social,United States,iOS,free,25-34,7.0.0,18.2
u_206216,2026-04-18,influencer,Saudi Arabia,Android,free,18-24,7.1.0,12
u_206217,2026-03-11,referral,Nigeria,iOS,free,35-44,7.1.0,17.0
u_206218,2026-03-21,paid_social,Pakistan,Web,free,18-24,7.0.1,n/a
u_206219,2026-06-12,influencer,Pakistan,Android,enterprise,18-24,7.0.1,14
u_206220,2026-05-19,paid_search,Brazil,Android,free,18-24,7.1.0,15
u_206221,2026-05-19,organic_search,Indonesia,Web,free,35-44,6.9.2,n/a
u_206222,2026-03-14,organic_search,United States,iOS,pro_monthly,45+,6.9.0,18.2
u_206223,2026-04-19,app_store_browse,Turkey,iOS,free,35-44,7.0.1,16.5
u_206224,2026-04-13,app_store_browse,India,Android,free,45+,7.1.0,12
u_206225,2026-03-04,paid_social,Indonesia,Web,pro_annual,18-24,7.1.0,n/a
